Business Heading,Business Category,Business Category Slug,Product Category,Product Category Slug,Product Name,Product Slug
Food & Beverages,Sweet Shop,sweet-shop,Beverages,beverages,Cold Coffee,cold-coffee
Food & Beverages,Sweet Shop,sweet-shop,Beverages,beverages,Lassi,lassi
Food & Beverages,Sweet Shop,sweet-shop,Beverages,beverages,Fresh Juice,fresh-juice
Food & Beverages,Sweet Shop,sweet-shop,Beverages,beverages,Soft Drink,soft-drink
Food & Beverages,Sweet Shop,sweet-shop,Beverages,beverages,Milkshake,milkshake
Food & Beverages,Sweet Shop,sweet-shop,Beverages,beverages,Mocktail,mocktail
Food & Beverages,Sweet Shop,sweet-shop,Desserts,desserts,Gulab Jamun,gulab-jamun
Food & Beverages,Sweet Shop,sweet-shop,Desserts,desserts,Rasgulla,rasgulla
Food & Beverages,Sweet Shop,sweet-shop,Desserts,desserts,Ice Cream,ice-cream
Food & Beverages,Sweet Shop,sweet-shop,Desserts,desserts,Brownie,brownie
Food & Beverages,Sweet Shop,sweet-shop,Desserts,desserts,Cake Slice,cake-slice
Food & Beverages,Sweet Shop,sweet-shop,Desserts,desserts,Pastry,pastry
Food & Beverages,Sweet Shop,sweet-shop,Desserts,desserts,Halwa,halwa
Food & Beverages,Sweet Shop,sweet-shop,Desserts,desserts,Kheer,kheer
Food & Beverages,Cloud Kitchen,cloud-kitchen,General Services,general-services,Basic Service,basic-service
Food & Beverages,Cloud Kitchen,cloud-kitchen,General Services,general-services,Premium Service,premium-service
Food & Beverages,Cloud Kitchen,cloud-kitchen,General Services,general-services,Express Service,express-service
Food & Beverages,Cloud Kitchen,cloud-kitchen,General Services,general-services,Emergency Service,emergency-service
Food & Beverages,Cloud Kitchen,cloud-kitchen,General Services,general-services,Annual Plan,annual-plan
Food & Beverages,Cloud Kitchen,cloud-kitchen,General Services,general-services,Consultation Service,consultation-service
Food & Beverages,Cloud Kitchen,cloud-kitchen,General Services,general-services,Custom Service,custom-service
Food & Beverages,Cloud Kitchen,cloud-kitchen,General Services,general-services,Bulk Service,bulk-service
Food & Beverages,Catering Service,catering-service,Basic Package,basic-package,Starter Package,starter-package
Food & Beverages,Catering Service,catering-service,Basic Package,basic-package,Basic Plan,basic-plan
Food & Beverages,Catering Service,catering-service,Basic Package,basic-package,Intro Plan,intro-plan
Food & Beverages,Catering Service,catering-service,Basic Package,basic-package,One Time Service,one-time-service
Food & Beverages,Catering Service,catering-service,Basic Package,basic-package,Consultation Package,consultation-package
Food & Beverages,Catering Service,catering-service,Basic Package,basic-package,Single Project Plan,single-project-plan
Food & Beverages,Catering Service,catering-service,Basic Package,basic-package,Standard Setup,standard-setup
Food & Beverages,Catering Service,catering-service,Basic Package,basic-package,Basic Support,basic-support
Food & Beverages,Catering Service,catering-service,Premium Package,premium-package,Advanced Plan,advanced-plan
Food & Beverages,Catering Service,catering-service,Premium Package,premium-package,Pro Package,pro-package
Food & Beverages,Catering Service,catering-service,Premium Package,premium-package,Growth Plan,growth-plan
Food & Beverages,Catering Service,catering-service,Premium Package,premium-package,Business Plan,business-plan
Food & Beverages,Catering Service,catering-service,Premium Package,premium-package,Corporate Plan,corporate-plan
Food & Beverages,Catering Service,catering-service,Premium Package,premium-package,Full Service Package,full-service-package
Food & Beverages,Catering Service,catering-service,Premium Package,premium-package,Complete Solution,complete-solution
Food & Beverages,Catering Service,catering-service,Premium Package,premium-package,Enterprise Plan,enterprise-plan
Food & Beverages,Catering Service,catering-service,Maintenance & Support,maintenance-support,Monthly Support,monthly-support
Food & Beverages,Catering Service,catering-service,Maintenance & Support,maintenance-support,Annual Maintenance,annual-maintenance
Food & Beverages,Catering Service,catering-service,Maintenance & Support,maintenance-support,Technical Support,technical-support
Food & Beverages,Catering Service,catering-service,Maintenance & Support,maintenance-support,Dedicated Support,dedicated-support
Food & Beverages,Catering Service,catering-service,Maintenance & Support,maintenance-support,On Call Service,on-call-service
Food & Beverages,Catering Service,catering-service,Maintenance & Support,maintenance-support,Upgrade Service,upgrade-service
Food & Beverages,Catering Service,catering-service,Maintenance & Support,maintenance-support,Audit Service,audit-service
Food & Beverages,Catering Service,catering-service,Maintenance & Support,maintenance-support,Review Service,review-service
Food & Beverages,Juice Corner,juice-corner,General Services,general-services,Basic Service,basic-service
Food & Beverages,Juice Corner,juice-corner,General Services,general-services,Premium Service,premium-service
Food & Beverages,Juice Corner,juice-corner,General Services,general-services,Express Service,express-service
Food & Beverages,Juice Corner,juice-corner,General Services,general-services,Emergency Service,emergency-service
Food & Beverages,Juice Corner,juice-corner,General Services,general-services,Annual Plan,annual-plan
Food & Beverages,Juice Corner,juice-corner,General Services,general-services,Consultation Service,consultation-service
Food & Beverages,Juice Corner,juice-corner,General Services,general-services,Custom Service,custom-service
Food & Beverages,Juice Corner,juice-corner,General Services,general-services,Bulk Service,bulk-service
Food & Beverages,Ice Cream Parlour,ice-cream-parlour,General Services,general-services,Basic Service,basic-service
Food & Beverages,Ice Cream Parlour,ice-cream-parlour,General Services,general-services,Premium Service,premium-service
Food & Beverages,Ice Cream Parlour,ice-cream-parlour,General Services,general-services,Express Service,express-service
Food & Beverages,Ice Cream Parlour,ice-cream-parlour,General Services,general-services,Emergency Service,emergency-service
Food & Beverages,Ice Cream Parlour,ice-cream-parlour,General Services,general-services,Annual Plan,annual-plan
Food & Beverages,Ice Cream Parlour,ice-cream-parlour,General Services,general-services,Consultation Service,consultation-service
Food & Beverages,Ice Cream Parlour,ice-cream-parlour,General Services,general-services,Custom Service,custom-service
Food & Beverages,Ice Cream Parlour,ice-cream-parlour,General Services,general-services,Bulk Service,bulk-service
Food & Beverages,Fast Food Center,fast-food-center,Main Course,main-course,North Indian Thali,north-indian-thali
Food & Beverages,Fast Food Center,fast-food-center,Main Course,main-course,South Indian Meal,south-indian-meal
Food & Beverages,Fast Food Center,fast-food-center,Main Course,main-course,Chinese Combo,chinese-combo
Food & Beverages,Fast Food Center,fast-food-center,Main Course,main-course,Punjabi Special,punjabi-special
Food & Beverages,Fast Food Center,fast-food-center,Main Course,main-course,Biryani,biryani
Food & Beverages,Fast Food Center,fast-food-center,Main Course,main-course,Paneer Special,paneer-special
Food & Beverages,Fast Food Center,fast-food-center,Main Course,main-course,Tandoori Platter,tandoori-platter
Food & Beverages,Fast Food Center,fast-food-center,Main Course,main-course,Chef Special,chef-special
Food & Beverages,Fast Food Center,fast-food-center,Snacks,snacks,Samosa,samosa
Food & Beverages,Fast Food Center,fast-food-center,Snacks,snacks,Kachori,kachori
Food & Beverages,Fast Food Center,fast-food-center,Snacks,snacks,Burger,burger
Food & Beverages,Fast Food Center,fast-food-center,Snacks,snacks,Sandwich,sandwich
Food & Beverages,Fast Food Center,fast-food-center,Snacks,snacks,French Fries,french-fries
Food & Beverages,Fast Food Center,fast-food-center,Snacks,snacks,Spring Roll,spring-roll
Food & Beverages,Fast Food Center,fast-food-center,Snacks,snacks,Chaat,chaat
Food & Beverages,Fast Food Center,fast-food-center,Snacks,snacks,Pakora,pakora
Food & Beverages,Fast Food Center,fast-food-center,Beverages,beverages,Tea,tea
Food & Beverages,Fast Food Center,fast-food-center,Beverages,beverages,Coffee,coffee
Food & Beverages,Fast Food Center,fast-food-center,Beverages,beverages,Cold Coffee,cold-coffee
Food & Beverages,Fast Food Center,fast-food-center,Beverages,beverages,Lassi,lassi
Food & Beverages,Fast Food Center,fast-food-center,Beverages,beverages,Fresh Juice,fresh-juice
Food & Beverages,Fast Food Center,fast-food-center,Beverages,beverages,Soft Drink,soft-drink
Food & Beverages,Fast Food Center,fast-food-center,Beverages,beverages,Milkshake,milkshake
Food & Beverages,Fast Food Center,fast-food-center,Beverages,beverages,Mocktail,mocktail
Food & Beverages,Fast Food Center,fast-food-center,Desserts,desserts,Gulab Jamun,gulab-jamun
Food & Beverages,Fast Food Center,fast-food-center,Desserts,desserts,Rasgulla,rasgulla
Food & Beverages,Fast Food Center,fast-food-center,Desserts,desserts,Ice Cream,ice-cream
Food & Beverages,Fast Food Center,fast-food-center,Desserts,desserts,Brownie,brownie
Food & Beverages,Fast Food Center,fast-food-center,Desserts,desserts,Cake Slice,cake-slice
Food & Beverages,Fast Food Center,fast-food-center,Desserts,desserts,Pastry,pastry
Food & Beverages,Fast Food Center,fast-food-center,Desserts,desserts,Halwa,halwa
Food & Beverages,Fast Food Center,fast-food-center,Desserts,desserts,Kheer,kheer
Food & Beverages,Dhaba,dhaba,Main Course,main-course,North Indian Thali,north-indian-thali
Food & Beverages,Dhaba,dhaba,Main Course,main-course,South Indian Meal,south-indian-meal
Food & Beverages,Dhaba,dhaba,Main Course,main-course,Chinese Combo,chinese-combo
Food & Beverages,Dhaba,dhaba,Main Course,main-course,Punjabi Special,punjabi-special
Food & Beverages,Dhaba,dhaba,Main Course,main-course,Biryani,biryani
Food & Beverages,Dhaba,dhaba,Main Course,main-course,Paneer Special,paneer-special
Food & Beverages,Dhaba,dhaba,Main Course,main-course,Tandoori Platter,tandoori-platter
Food & Beverages,Dhaba,dhaba,Main Course,main-course,Chef Special,chef-special
Food & Beverages,Dhaba,dhaba,Snacks,snacks,Samosa,samosa
Food & Beverages,Dhaba,dhaba,Snacks,snacks,Kachori,kachori
Food & Beverages,Dhaba,dhaba,Snacks,snacks,Burger,burger
Food & Beverages,Dhaba,dhaba,Snacks,snacks,Sandwich,sandwich
Food & Beverages,Dhaba,dhaba,Snacks,snacks,French Fries,french-fries
Food & Beverages,Dhaba,dhaba,Snacks,snacks,Spring Roll,spring-roll
Food & Beverages,Dhaba,dhaba,Snacks,snacks,Chaat,chaat
Food & Beverages,Dhaba,dhaba,Snacks,snacks,Pakora,pakora
Food & Beverages,Dhaba,dhaba,Beverages,beverages,Tea,tea
Food & Beverages,Dhaba,dhaba,Beverages,beverages,Coffee,coffee
Food & Beverages,Dhaba,dhaba,Beverages,beverages,Cold Coffee,cold-coffee
Food & Beverages,Dhaba,dhaba,Beverages,beverages,Lassi,lassi
Food & Beverages,Dhaba,dhaba,Beverages,beverages,Fresh Juice,fresh-juice
Food & Beverages,Dhaba,dhaba,Beverages,beverages,Soft Drink,soft-drink
Food & Beverages,Dhaba,dhaba,Beverages,beverages,Milkshake,milkshake
Food & Beverages,Dhaba,dhaba,Beverages,beverages,Mocktail,mocktail
Food & Beverages,Dhaba,dhaba,Desserts,desserts,Gulab Jamun,gulab-jamun
Food & Beverages,Dhaba,dhaba,Desserts,desserts,Rasgulla,rasgulla
Food & Beverages,Dhaba,dhaba,Desserts,desserts,Ice Cream,ice-cream
Food & Beverages,Dhaba,dhaba,Desserts,desserts,Brownie,brownie
Food & Beverages,Dhaba,dhaba,Desserts,desserts,Cake Slice,cake-slice
Food & Beverages,Dhaba,dhaba,Desserts,desserts,Pastry,pastry
Food & Beverages,Dhaba,dhaba,Desserts,desserts,Halwa,halwa
Food & Beverages,Dhaba,dhaba,Desserts,desserts,Kheer,kheer
Food & Beverages,Tiffin Service,tiffin-service,Basic Package,basic-package,Starter Package,starter-package
Food & Beverages,Tiffin Service,tiffin-service,Basic Package,basic-package,Basic Plan,basic-plan
Food & Beverages,Tiffin Service,tiffin-service,Basic Package,basic-package,Intro Plan,intro-plan
Food & Beverages,Tiffin Service,tiffin-service,Basic Package,basic-package,One Time Service,one-time-service
Food & Beverages,Tiffin Service,tiffin-service,Basic Package,basic-package,Consultation Package,consultation-package
Food & Beverages,Tiffin Service,tiffin-service,Basic Package,basic-package,Single Project Plan,single-project-plan
Food & Beverages,Tiffin Service,tiffin-service,Basic Package,basic-package,Standard Setup,standard-setup
Food & Beverages,Tiffin Service,tiffin-service,Basic Package,basic-package,Basic Support,basic-support
Food & Beverages,Tiffin Service,tiffin-service,Premium Package,premium-package,Advanced Plan,advanced-plan
Food & Beverages,Tiffin Service,tiffin-service,Premium Package,premium-package,Pro Package,pro-package
Food & Beverages,Tiffin Service,tiffin-service,Premium Package,premium-package,Growth Plan,growth-plan
Food & Beverages,Tiffin Service,tiffin-service,Premium Package,premium-package,Business Plan,business-plan
Food & Beverages,Tiffin Service,tiffin-service,Premium Package,premium-package,Corporate Plan,corporate-plan
Food & Beverages,Tiffin Service,tiffin-service,Premium Package,premium-package,Full Service Package,full-service-package
Food & Beverages,Tiffin Service,tiffin-service,Premium Package,premium-package,Complete Solution,complete-solution
Food & Beverages,Tiffin Service,tiffin-service,Premium Package,premium-package,Enterprise Plan,enterprise-plan
Food & Beverages,Tiffin Service,tiffin-service,Maintenance & Support,maintenance-support,Monthly Support,monthly-support
Food & Beverages,Tiffin Service,tiffin-service,Maintenance & Support,maintenance-support,Annual Maintenance,annual-maintenance
Food & Beverages,Tiffin Service,tiffin-service,Maintenance & Support,maintenance-support,Technical Support,technical-support
Food & Beverages,Tiffin Service,tiffin-service,Maintenance & Support,maintenance-support,Dedicated Support,dedicated-support
Food & Beverages,Tiffin Service,tiffin-service,Maintenance & Support,maintenance-support,On Call Service,on-call-service
Food & Beverages,Tiffin Service,tiffin-service,Maintenance & Support,maintenance-support,Upgrade Service,upgrade-service
Food & Beverages,Tiffin Service,tiffin-service,Maintenance & Support,maintenance-support,Audit Service,audit-service
Food & Beverages,Tiffin Service,tiffin-service,Maintenance & Support,maintenance-support,Review Service,review-service
Food & Beverages,Food Truck,food-truck,Main Course,main-course,North Indian Thali,north-indian-thali
Food & Beverages,Food Truck,food-truck,Main Course,main-course,South Indian Meal,south-indian-meal
Food & Beverages,Food Truck,food-truck,Main Course,main-course,Chinese Combo,chinese-combo
Food & Beverages,Food Truck,food-truck,Main Course,main-course,Punjabi Special,punjabi-special
Food & Beverages,Food Truck,food-truck,Main Course,main-course,Biryani,biryani
Food & Beverages,Food Truck,food-truck,Main Course,main-course,Paneer Special,paneer-special
Food & Beverages,Food Truck,food-truck,Main Course,main-course,Tandoori Platter,tandoori-platter
Food & Beverages,Food Truck,food-truck,Main Course,main-course,Chef Special,chef-special
Food & Beverages,Food Truck,food-truck,Snacks,snacks,Samosa,samosa
Food & Beverages,Food Truck,food-truck,Snacks,snacks,Kachori,kachori
Food & Beverages,Food Truck,food-truck,Snacks,snacks,Burger,burger
Food & Beverages,Food Truck,food-truck,Snacks,snacks,Sandwich,sandwich
Food & Beverages,Food Truck,food-truck,Snacks,snacks,French Fries,french-fries
Food & Beverages,Food Truck,food-truck,Snacks,snacks,Spring Roll,spring-roll
Food & Beverages,Food Truck,food-truck,Snacks,snacks,Chaat,chaat
Food & Beverages,Food Truck,food-truck,Snacks,snacks,Pakora,pakora
Food & Beverages,Food Truck,food-truck,Beverages,beverages,Tea,tea
Food & Beverages,Food Truck,food-truck,Beverages,beverages,Coffee,coffee
Food & Beverages,Food Truck,food-truck,Beverages,beverages,Cold Coffee,cold-coffee
Food & Beverages,Food Truck,food-truck,Beverages,beverages,Lassi,lassi
Food & Beverages,Food Truck,food-truck,Beverages,beverages,Fresh Juice,fresh-juice
Food & Beverages,Food Truck,food-truck,Beverages,beverages,Soft Drink,soft-drink
Food & Beverages,Food Truck,food-truck,Beverages,beverages,Milkshake,milkshake
Food & Beverages,Food Truck,food-truck,Beverages,beverages,Mocktail,mocktail
Food & Beverages,Food Truck,food-truck,Desserts,desserts,Gulab Jamun,gulab-jamun
Food & Beverages,Food Truck,food-truck,Desserts,desserts,Rasgulla,rasgulla
Food & Beverages,Food Truck,food-truck,Desserts,desserts,Ice Cream,ice-cream
Food & Beverages,Food Truck,food-truck,Desserts,desserts,Brownie,brownie
Food & Beverages,Food Truck,food-truck,Desserts,desserts,Cake Slice,cake-slice
Food & Beverages,Food Truck,food-truck,Desserts,desserts,Pastry,pastry
